PMID,PUB_YEAR,PUB_MONTH
9440290,1997,11
9440353,1997,10
527327,1979,12
527343,1979,11
527424,1979,0
527596,1979,0
527940,1979,12
528360,1979,10
528375,1979,10
528378,1979,11
528379,1979,11
528383,1979,11
528391,1979,5
528393,1979,5
528442,1979,9
528443,1979,9
528456,1979,9
528467,1979,9
528473,1979,9
528534,1979,12
528572,1979,12
528640,1979,9
528658,1979,10
528666,1979,4
528675,1979,11
529027,1979,12
529054,1979,12
529055,1979,12
529056,1979,12
529057,1979,12
529058,1979,12
529294,1979,12
22547081,2012,7
22548322,2012,5
22548332,2012,5
22548364,2013,4
22548412,2012,5
22548472,2012,5
38800471,2024,0
38800619,2024,0
38800732,2024,6
38800985,2024,6
38801241,2024,5
7343534,1981,0
7344466,1981,0
7344562,1981,0
7345172,1981,9
27790762,2017,1
27790921,2017,7
27790927,2016,11
27791009,2016,10
27791320,2016,11
27792326,2017,1
16255605,2005,11
16256249,2006,2
16256289,2006,3
16256456,2003,1
16256495,2003,1
16256551,2003,5
16256554,2003,5
16256564,2003,5
16256637,2003,6
16256662,2003,8
16257020,2005,11
16257205,2006,2
16257208,2006,2
16257275,2006,1
16257289,2005,11
16257295,2005,11
16257318,2005,11
16257431,2005,12
16257449,2006,6
16257702,2005,11
16257738,2005,11
16257739,2005,11
16257756,2005,11
16257774,2005,11
16257782,2005,11
16258021,2006,2
18353307,2008,4
18353309,2008,5
18353336,2008,5
18353337,2008,5
18353514,2008,10
18353638,2008,4
18353643,2008,4
18353644,2008,4
18353655,2008,5
18353661,2008,5
18354071,0,0
18354293,0,0
18354303,0,0
18354556,2000,10
18354766,2008,4
18354777,2008,4
18355023,2008,4
18355031,0,0
18355045,2008,5
18355238,2008,5
37227906,2024,10
37228367,2023,0
37228500,2023,0
37229216,2023,5
37229542,0,0
37229606,2024,5
37751483,2023,10
37753564,2023,10
37753573,2023,10
37753829,2023,12
31459977,2019,5
31460041,2019,5
31460083,2019,6
31460142,2019,6
31460159,2019,6
31460268,2019,7
31460427,2019,8
31460536,2019,9
31461213,2019,10
31461616,2019,9
31461927,2019,8
31462125,2019,10
2100006,1990,0
2100221,1990,0
2100335,1990,11
2100642,1990,0
2100797,1990,12
2100856,0,0
2100858,0,0
2100997,1990,8
2101003,1990,0
2101013,1990,12
2101520,0,0
2101926,1990,0
23071615,2012,0
23071919,2011,1
23072478,2012,10
23072483,2012,11
23072561,2012,11
23072706,0,0
23072817,0,0
23072958,2012,12
23073144,2013,1
8391354,0,0
8391385,1993,7
8391457,1993,5
8391459,1993,5
8391489,1993,4
8391758,1993,6
8391805,1993,6
8391822,1993,1
8391841,1993,7
8391982,1993,5
8391994,1993,7
8392354,0,0
8392466,1993,4
8392493,1993,6
8392549,1993,7
8392559,1993,7
8392862,1993,6
8393066,1993,5
8393112,1993,7
8393113,1993,7
8393350,1993,5
8393446,1993,7
8393465,1993,4
20449987,0,0
20450026,0,0
20450040,2010,2
20450045,2010,2
20450120,2010,4
20450206,2010,5
20450208,2010,6
20450211,2010,6
20450221,2010,6
20451210,2010,8
20451395,2010,6
20451418,0,0
20451545,2010,8
20452028,2010,8
20452074,2010,7
20452161,2010,11
20452209,2010,6
20452271,2010,9
26217117,2013,9
26217820,2015,9
26218227,2015,9
26218652,2015,8
26218766,2015,0
6818412,1982,12
6818546,1982,12
6818789,0,0
6818799,1982,0
6818954,1982,11
6818971,1982,12
6818976,1982,12
6818986,1982,12
6819241,1982,12
6819291,1982,12
6819598,1982,0
6819885,1982,12
6819889,0,0
6819977,1982,10
6820041,1982,11
6820042,1982,11
6820144,0,0
6820683,1982,12
6820898,1982,3
6820912,1982,7
25692932,2015,3
25693824,2015,6
25693860,2015,0
25693970,0,0
25694059,2015,3
25694076,2015,0
25694078,2015,0
25694264,2015,4
25695316,2015,3
2624122,1989,7
2624207,1989,0
2624315,1989,12
2624319,1989,12
2624469,1989,11
2624516,0,0
2624520,0,0
2624522,1989,10
2624526,1989,11
2624671,1989,12
2624878,1989,10
2624913,1989,12
2624980,1989,11
2625035,0,0
2625104,1989,7
2625142,0,0
2625148,0,0
2625153,0,0
2625181,1989,0
2625222,1989,11
2625325,1989,9
2625343,1989,9
2625436,1989,12
2625449,1989,12
2625478,1989,12
2625507,0,0
2625659,1989,5
2626039,1989,0
2626051,1989,0
2626354,0,0
2626519,1989,0
23073231,0,0
23073301,2013,1
23073643,2012,12
23073735,2013,1
33032911,0,0
33033608,2020,7
33033821,2020,10
33034099,2021,3
33035076,2020,12
7866994,1995,3
7867299,1994,9
7867324,1994,11
7867560,1995,3
7867662,0,0
7867676,1994,0
7867681,1994,0
7867796,1995,2
7867913,1994,11
7867921,1995,1
7868384,1995,1
7868391,1995,1
7868595,1995,3
7868985,1994,11
7869238,1994,12
7869259,1994,11
21498654,2011,9
21498659,2011,7
21498705,2011,3
21498744,2011,6
21499073,0,0
21499527,2011,3
21499617,2011,5
21500185,0,0
21500286,2011,8
21500296,0,0
21500358,2011,6
21500481,0,0
21500482,0,0
21500770,2011,5
21500791,2011,5
21500823,2011,5
21500844,2011,6
21500849,2011,5
30936248,2019,6
30936660,2019,1
30937603,2019,4
30937999,2019,5
30938059,2019,6
30938162,2019,4
13634984,1959,2
13635008,1959,3
13635032,1959,4
9441044,1997,8
9441280,1997,12
9441297,0,0
9441373,1995,0
9441504,0,0
9441609,1997,11
9441655,1997,12
9441659,1997,12
9441682,1997,12
9441723,1997,12
9441892,1997,11
9441900,1997,8
9442024,1998,1
9442028,1998,1
9442035,1998,1
9442045,1998,1
9442090,1998,1
12585858,2003,2
12585860,2003,2
12585875,2003,2
12585883,2003,2
12585886,2003,2
12585898,2003,2
12585912,2003,2
12585923,2003,2
12586156,2003,4
12586189,0,0
12586204,2003,2
12586214,2003,2
12586215,2003,2
12586225,2003,3
12586417,2003,1
12586535,2003,2
12586608,2003,2
12586843,2003,5
12587017,1997,5
12587018,1997,9
12587019,1997,5
12587020,1997,2
12587021,1996,8
12587208,2001,5
12587252,0,0
12587253,0,0
12587263,2003,1
12587418,0,0
12587675,0,0
12587832,2000,0
12587874,2003,2
12587881,2003,1
12587943,0,0
12587945,0,0
12588101,2002,0
38801869,2024,7
38801913,2024,10
17828500,2007,8
17828801,2007,10
17828805,2007,0
17829159,1972,8
17829430,1970,12
17829543,1963,5
17830371,1966,7
17830404,1974,8
3672855,1987,7
3672917,1987,0
3673107,1987,8
3673108,1987,8
3673113,1987,8
3673358,1987,0
3673411,1987,0
3673443,1987,0
3673449,1987,5
3674363,1987,7
3674364,1987,7
3674396,1987,8
3674610,1986,12
3674765,0,0
3674869,1987,9
3674872,1987,9
3674913,1987,11
20974273,0,0
20974469,2011,1
20975186,0,0
20975547,0,0
20975631,2010,10
20975912,2010,4
20975913,2009,11
20976344,2010,12
20976561,2010,12
26743932,2016,1
26744521,2016,1
26744561,0,0
26744587,0,0
26744767,2016,2
26744802,2016,3
26745248,2016,3
26745524,2016,2
8918798,1996,10
8918986,1996,8
8918988,1996,8
8919050,1996,10
8919051,1996,10
8919271,1996,1
8919514,0,0
8919900,1996,3
8920137,0,0
8920138,0,0
8920144,0,0
8920198,1996,3
8920639,1996,3
8920739,1996,11
8920961,1996,11
39327892,2024,10
39328007,2024,9
39328082,0,0
39328757,2024,9
39329193,2024,10
39329312,2024,10
39329313,2024,12
39329374,2024,10
39329420,2024,12
39329434,2024,9
1578226,1992,4
1578381,1992,5
1578408,0,0
1578411,0,0
1578478,1992,5
1578486,1992,5
1578489,1992,5
1578493,1992,5
1578603,1992,4
1578900,1992,1
1579071,1992,3
1579453,1992,4
1579794,1992,4
1580171,0,0
1580550,0,0
1580552,0,0
1580563,0,0
1580568,0,0
1580954,0,0
34608651,2021,12
34609393,2021,10
34609410,0,0
34609877,2021,10
34610210,2021,12
35657258,2022,6
35657348,2022,11
35657748,0,0
35658242,2022,6
35658436,2022,6
35658450,2022,6
35658477,2022,6
35659581,2022,10
28316815,2017,3
28316823,2017,3
28316824,2017,3
28316828,2017,3
28316830,2017,3
28317021,0,0
28317181,2017,5
28317183,2017,5
28317768,2017,8
28318003,2017,4
28318065,2017,4
28318219,2017,4
28318261,2017,4
28318508,2017,7
28318759,0,0
28319047,2017,4
28319101,2017,5
28319529,0,0
24122706,2014,1
24122856,2014,4
24123115,2013,12
24123216,2013,11
24123253,2013,12
24123364,2013,12
24124065,0,0
24124128,0,0
24124278,2013,10
24125178,2013,12
17306977,2008,1
17307123,2007,2
17307152,2007,4
17307190,2007,3
17307328,2007,4
17307357,2007,4
17307358,2007,5
17307385,2007,11
17307400,0,0
17308037,2007,5
17308038,2007,5
17308201,2007,3
17308826,0,0
17308862,2007,10
17308883,2007,12
17309159,0,0
17309179,0,0
17309213,2007,2
17309224,2007,2
17309311,2007,3
17309319,2007,3
36705940,2023,2
36706381,2023,2
36706424,2023,2
36708224,2023,5
36708257,2024,7
35132681,2022,5
35132775,2022,4
35132777,2022,4
35132850,2022,2
35133158,2022,3
35133171,2022,2
35133817,2022,3
35133829,2022,2
35134268,2022,4
35134744,2022,7
35134814,2022,4
35134999,2022,3
35135363,0,0
10491478,0,0
10491778,1999,7
10491796,1999,9
10491802,0,0
10491994,1999,8
10492002,1999,8
10492007,0,0
10492012,0,0
10492369,1999,9
10492393,0,0
10492395,0,0
10492755,0,0
10492762,0,0
10492769,0,0
10492773,0,0
10492776,0,0
10492789,0,0
10492797,0,0
10492799,0,0
10492800,0,0
10492903,1999,8
10493149,0,0
10493154,0,0
10493157,0,0
10493164,1999,8
10493274,1999,9
10493413,0,0
10493415,0,0
10493456,0,0
10493526,1999,9
10493548,0,0
10493550,0,0
10493567,0,0
10493572,0,0
10493637,0,0
19928167,2009,8
19928566,0,0
19928575,0,0
19928756,2009,12
19928757,2009,12
19928787,2010,3
19928811,2009,12
19928848,2009,12
19928869,2009,12
19928912,0,0
19928951,2010,2
19928954,2009,12
19928983,2009,12
19929687,0,0
19930119,0,0
19930125,0,0
19930797,0,0
19930802,0,0
19930846,0,0
19930868,0,0
30415264,0,0
30415534,2018,12
30415634,2018,0
30416406,2018,0
30416661,2018,0
11539621,1984,0
11539644,1984,0
11539772,1984,0
11540103,1988,0
11540309,1995,0
11540412,1997,6
11540476,1997,8
11540612,0,0
11540741,0,0
11540764,0,0
11540774,1997,8
11540828,0,0
11540879,1985,0
11540898,1987,4
11540902,1984,0
11540917,1990,0
11541006,0,0
11541012,0,0
11541146,0,0
11541155,1991,12
11541246,1997,2
11541341,1997,0
11541417,1998,6
11541619,0,0
11541627,0,0
11541684,1998,0
11541764,1997,12
11541933,0,0
11541968,1984,0
11541977,1984,4
11542028,1986,0
11542167,1989,6
11542172,1989,6
11542217,1986,8
11542241,1999,0
11542465,1983,0
4724584,1973,3
4725038,1973,2
4725039,1973,2
22025312,2011,11
22025485,0,0
22025507,2012,9
22026412,2011,11
22026461,2012,2
22027833,2011,12
36183104,2022,10
36183548,2022,11
36183682,2022,11
15733927,2005,3
15733937,2005,3
15733970,2005,0
15734162,2005,4
15734165,2005,4
15734293,2005,3
15734294,2005,3
15734332,2005,3
15734336,2005,3
15734645,2005,2
15734722,2005,3
15735363,0,0
15735368,0,0
15735543,0,0
15735555,0,0
15735745,2005,5
15735792,2005,3
15735887,0,0
15736145,2005,9
15736149,2005,4
15736174,2005,0
15736414,0,0
15736427,0,0
15736428,0,0
15736431,0,0
15736437,0,0
15736447,0,0
15736586,0,0
1054206,0,0
1054330,0,0
1054331,0,0
1054338,0,0
1054341,0,0
1054344,0,0
1054348,0,0
1054475,1975,4
1054492,1975,1
1054504,1975,1
1054518,1975,1
1054856,1975,0
1054884,1975,3
1054903,0,0
1054927,0,0
1055009,1975,4
1055417,1975,4
1055534,1975,1
1055633,1975,7
1055634,1975,7
1055985,1975,6
1056188,0,0
1056310,1975,6
1056314,1975,4
1056348,0,0
1056363,0,0
1056440,1975,1
1056508,1975,0
11015405,2000,10
11015471,2000,10
11015972,0,0
11016511,0,0
11016518,0,0
11016521,0,0
11016537,0,0
11016539,0,0
11016544,0,0
11016709,0,0
11016710,0,0
11016724,0,0
11016953,2000,10
11017663,2000,2
11017735,2000,10
11017777,2000,9
38278788,2024,1
38279065,2024,8
38279903,2024,4
38279928,2024,2
38279972,2024,2
38280235,2024,4
38280356,2024,3
26220014,2015,10
26220197,2015,9
26221099,2015,3
26221874,2015,7
26221984,2015,9
26222319,2015,9
33559658,2021,2
33560829,2021,2
33560845,2021,2
33561442,0,0
33562033,2021,2
33562491,2021,2
28841324,2017,9
28841469,2018,1
28842540,2017,11
28842681,2017,8
28842846,2018,2
28843610,2017,10
32511246,2020,0
32511388,2020,1
32511913,2020,7
32512181,2020,9
32512254,2020,9
32512884,2020,6
19404006,2009,4
19404380,2000,7
19404880,0,0
19405090,2009,7
19405469,2009,5
19405512,2009,6
19405521,2009,6
19406015,2009,4
19406019,2009,4
19406062,2009,5
19406231,2009,6
19406241,2009,8
19406420,2009,8
34083999,0,0
34084089,0,0
34084241,0,0
34084348,2019,12
34084407,2020,1
34085069,2021,6
34085220,2021,0
34086162,2021,5
34086470,2021,6
31987154,2020,3
31987809,0,0
31987810,0,0
31987836,2020,5
31988000,2020,4
31988840,2020,2
31988867,0,0
31988912,0,0
31989148,2020,2
31989362,2020,1
31989476,2020,1
31989577,2020,5
29366851,2018,4
29367078,2018,4
29367129,2018,4
29367132,2018,4
29367484,2018,2
29367862,2018,0
29368130,2018,1
12064053,0,0
12064056,0,0
12064059,0,0
12064060,0,0
12064061,0,0
12064062,0,0
12064063,0,0
12064370,0,0
12064372,0,0
12064493,0,0
12064503,0,0
12064540,2002,4
12064716,0,0
12064717,0,0
12064719,0,0
12064721,0,0
12064725,0,0
12064726,0,0
12064729,0,0
12064736,0,0
12064738,0,0
12064739,0,0
12064743,0,0
12064746,0,0
12064906,0,0
12064912,0,0
12064913,0,0
12064916,0,0
12064922,0,0
12064936,0,0
12064939,0,0
12064944,0,0
12064948,0,0
12065064,2002,5
12065226,2002,7
12065435,2002,7
12065441,2002,7
12065444,2002,7
12065457,0,0
12065464,0,0
12065510,2002,7
12065578,2002,9
12065694,2002,7
12065737,2002,7
12065738,2002,7
12065742,2002,7
12065894,0,0
12065902,0,0
12065966,0,0
12065968,0,0
12066193,0,0
12066214,0,0
12066226,0,0
12066244,0,0
12066490,0,0
25171034,0,0
25171181,2014,10
25171370,2014,0
25171479,2014,0
25171485,2014,11
25171554,2014,9
25171659,2014,10
25171750,2014,0
25171772,2015,6
25172497,2014,10
25172727,2015,2
25172758,2015,2
25173109,2014,11
25173194,2014,11
25173365,2014,11
27268698,2016,8
27268942,2016,7
27271054,2016,8
5251,1976,5
5256,0,0
5257,0,0
5260,0,0
5261,0,0
5262,0,0
5401,1975,6
5406,1975,6
5425,1975,12
5447,1976,5
5463,1976,5
5591,1976,4
5709,1976,3
5739,1976,3
5829,0,0
5863,1976,4
6008,1976,2
6009,1976,2
6067,1976,6
6100,1976,0
6133,1976,5
6138,1976,5
6163,1976,6
6226,0,0
6228,0,0
6230,0,0
6231,0,0
6232,0,0
6280,1976,5
6301,0,0
6309,0,0
6398,1976,0
6442,1975,8
6447,1976,6
6463,1976,6
6465,1976,7
6471,1976,7
6478,1976,7
6604,1976,5
6624,1976,5
6688,1976,3
6714,1976,4
6747,1976,5
6751,1976,5
7092,1976,0
7162,1975,9
7188,1976,6
7195,1976,6
7238,1976,4
7246,1976,5
7302,1976,6
7336,1976,6
7454,1976,6
7458,1976,7
7664,1976,8
7668,1976,8
7674,1976,6
7688,1976,6
7695,1976,4
7772,1976,5
7862,1976,6
7866,0,0
7911,1976,0
7919,0,0
7938,1976,2
7975,0,0
8057,1976,4
8060,1976,4
8080,1976,7
8082,1976,7
8084,1976,7
8091,1976,8
8093,1976,8
8113,1976,7
8126,1976,8
24646893,2014,0
24646900,0,0
24647032,2014,3
24647375,2014,1
24647534,2014,5
24648059,2014,10
24648132,2014,3
24648189,2014,4
24648381,2014,7
24648465,2014,6
24649075,2014,1
23598193,2013,3
23598868,2013,4
23599018,2013,4
23599541,2012,2
23599674,2013,2
23600199,2013,1
23600331,2013,5
23600393,2013,5
15209772,2004,7
15210067,2004,7
15210150,2004,7
15210153,2004,7
15210155,2004,7
15210161,2004,7
15210280,2004,9
15210368,2004,8
15210575,2004,7
15210579,2004,7
15210858,2004,6
15211517,2004,8
15211618,0,0
15211629,2004,7
15212113,0,0
15212155,2004,6
15212165,2004,6
15212190,2004,0
15212192,2004,0
15212446,2004,6
15212452,2004,6
15212471,2004,6
3151020,1988,0
3151051,1988,0
3151071,1988,0
3151241,1987,5
3151411,1988,0
3151500,0,0
3151696,1988,11
3152003,0,0
3152268,1986,3
4200541,1973,10
16782768,2006,9
16782809,2006,6
16783478,2006,7
16783700,2006,6
16783956,0,0
16784028,2006,6
16784808,2006,11
16784842,2006,9
16784854,2006,9
16784870,2006,10
16784905,2006,11
16785172,2006,0
16785206,0,0
14685303,2003,11
14685309,2003,12
14685324,2003,12
14685330,2003,12
14685334,2003,12
14685337,2003,12
14685339,2003,12
14685340,2003,12
14685449,0,0
14685517,0,0
14685566,0,0
14685624,0,0
14685775,2004,4
14685815,2004,2
14685938,2004,1
14686105,0,0
14686240,0,0
14686666,0,0
14686728,2003,11
14686833,2003,12
14686842,2003,12
14686863,2003,12
14686878,2004,4
14687414,2003,12
14687563,2004,2
14687931,2004,3
14687945,2004,1
14687976,2004,1
5773024,1969,2
5773025,1969,2
5773712,1969,4
5773714,1969,4
5774477,1969,2
5774479,1969,2
5774503,1969,3
5774506,1969,3
6296861,1983,1
6296925,1982,9
6297137,1982,0
6297213,1983,1
6297314,1983,2
6297514,1982,0
6297554,1982,12
6297584,1983,1
6297647,1983,1
6297881,1983,1
6297930,1982,12
6297932,1982,12
6297935,1982,12
6297962,0,0
6297982,1982,12
6298167,1982,11
6298195,1982,12
6298369,0,0
6298422,1983,2
6298423,1983,2
6298424,1983,2
6298426,1983,3
6298430,1983,3
6298588,0,0
6298615,1983,2
6298736,1983,2
6298744,1983,3
6298892,1982,0
6299078,1982,12
6299156,0,0
6299188,1982,12
6299384,1983,2
6299510,0,0
16258191,2005,10
16258625,2005,11
16258895,2005,11
16258897,2005,11
16258982,2005,12
16259046,2005,0
16259117,2005,10
16259129,2005,10
16259130,2005,10
16259761,2005,10
16259775,2005,11
16260095,2005,12
16260133,2006,1
16260160,2006,3
16260349,0,0
16260376,2005,11
16260582,2006,3
16260722,2005,11
529598,1979,8
529746,1979,9
530141,0,0
530184,1979,12
530305,1979,11
530315,1979,12
530912,1979,3
531086,1979,0
531219,1979,9
531242,1979,10
531489,1979,11
532214,1979,11
532215,1979,11
532216,1979,11
532219,1979,11
532220,1979,12
22550136,2012,7
22551224,2012,5
22551443,2012,5
22551478,2012,7
22551630,2012,6
22551874,2012,9
22552306,2012,5
22552488,2012,6
7345550,0,0
7345808,1981,9
7345969,1981,0
7346055,1980,0
7346381,1981,9
7346386,1981,9
7346745,1981,0
7347154,1981,0
7347441,1981,0
7347556,1981,2
7347821,1981,12
7348052,1980,6
27792868,2017,1
27792938,2017,2
27792986,2017,2
27793210,2016,10
27793902,2016,11
27794413,2016,11
27794438,2016,12
27794508,2016,12
27795219,0,0
18355681,2008,4
18355687,2008,4
18356045,2008,4
18356077,2008,5
18356095,2008,12
18356385,2008,4
18356632,0,0
18356636,0,0
18356637,0,0
18356642,0,0
18357960,0,0
18357976,2008,4
18358013,2008,4
18358045,2008,4
18358046,2008,4
37230026,2023,7
37230215,2023,8
37230927,0,0
37231267,2023,11
37231719,2024,0
37232117,2023,12
37232330,2023,8
37232450,0,0
37232572,2023,6
37754377,2023,8
37754444,2023,9
37755059,2023,9
37755102,2023,9
37755275,2023,9
37755282,2023,9
37755320,0,0
37756225,2023,10
31462974,0,0
31463406,2019,8
31463715,2019,10
31464108,0,0
31464135,2019,9
31464292,2019,0
31464629,2019,8
31465144,2019,10
2103016,0,0
2103033,0,0
2103322,0,0
2103324,0,0
2103329,0,0
2103473,1990,12
2103520,1990,0
2103531,0,0
2103568,0,0
2103602,1990,2
2103639,0,0
2103830,1990,3
2103843,0,0
2104474,1990,0
2104758,1990,1
2104935,1990,1
2104936,1990,1
2104996,1990,1
8394025,1993,4
8394068,1993,0
8394404,1993,9
8394500,1993,5
8394675,0,0
8394724,1993,0
8394902,1993,8
8394960,1993,0
8394990,1993,8
8395167,1993,7
8395246,0,0
8395247,0,0
8395251,0,0
8395564,1993,9
8396262,1993,9
8396365,1993,7
8396368,1993,7
8396438,0,0
8396527,0,0
8396608,1993,9
20452641,2010,8
20452931,0,0
20453455,2010,0
20454539,2010,6
20454639,2010,0
20454644,2010,0
6820960,1982,0
6821131,1982,10
6821218,0,0
6821429,0,0
6821438,0,0
6821594,1980,0
6821629,1983,1
6821687,1983,1
6821928,1983,2
6821934,1983,2
6821936,1983,2
6822181,1983,1
6822289,1983,2
6822312,1983,0
